Notebook Path,Notebook Name,Character Count
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert,6_korrektur_loeschung_auswirkungen.ipynb,11874
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert,7_+_8_+_9_ausreisser_erkennen.ipynb,22315
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert,uebung_mit_datensatz_house_prices.ipynb,6770
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert\.ipynb_checkpoints,1_datenfehler_und_inkonsistenzen_erkennen-checkpoint.ipynb,10410
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert\.ipynb_checkpoints,2_+_3_umgang_und_behebung_fehlerhafte_daten-checkpoint.ipynb,14989
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Cleaning\Objective 1.2.2\integriert\.ipynb_checkpoints,5_fehlende_daten_techniken-checkpoint.ipynb,2490
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,1_umfragen_interviews_webscraping.ipynb,10399
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,2_repraesentativ_herausford_quali_quanti.ipynb,8569
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,3_recht_ethik.ipynb,16618
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,4_anonymisierung.ipynb,27749
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,5_einfluss_auf_geschaeftsprozesse.ipynb,15089
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,webscraping.ipynb,21813
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,web_scraping_beautiful_soup.ipynb,13452
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert,web_scrap_bit_coin.ipynb,2937
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,1_umfragen_interviews_webscraping-checkpoint.ipynb,10399
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,2_repraesentativ_herausford_quali_quanti-checkpoint.ipynb,8569
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,3_recht_ethik-checkpoint.ipynb,16618
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,4_anonymisierung-checkpoint.ipynb,27749
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,5_einfluss_auf_geschaeftsprozesse-checkpoint.ipynb,15089
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,webscraping-checkpoint.ipynb,21813
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,web_scraping_beautiful_soup-checkpoint.ipynb,13452
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.1\Integriert\.ipynb_checkpoints,web_scrap_bit_coin-checkpoint.ipynb,2937
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.2\integriert,datenerhebungsprozess.ipynb,19354
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert,1_combining_data.ipynb,18573
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert,2_datenaggregation_herausforderungen.ipynb,7003
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert,3_bedeutung_datenkonsistenz_genauigkeit.ipynb,5690
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert\.ipynb_checkpoints,1_combining_data-checkpoint.ipynb,18573
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert\.ipynb_checkpoints,2_datenaggregation_herausforderungen-checkpoint.ipynb,7003
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.3\Integriert\.ipynb_checkpoints,3_bedeutung_datenkonsistenz_genauigkeit-checkpoint.ipynb,5690
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.4\integriert,1_speichermethoden_und_anwendung.ipynb,5794
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.4\integriert,2_datawarehouse_datalake_filebased_storage.ipynb,6569
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.4\integriert,3_cloud_storage.ipynb,2681
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 1\Data_Collection\Objective 1.1.4\integriert\.ipynb_checkpoints,1_speichermethoden_und_anwendung-checkpoint.ipynb,5794
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3,Syllabus_Block_3.ipynb,6298
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.1\integriert,1_measures of central tendency and spread..ipynb,3208
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.1\integriert,2_fundamental statistical distributions .ipynb,28779
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.1\integriert,3_confidence_measures.ipynb,30692
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.1\integriert,ex_Hypothesentest_Geiser_Uebungen.ipynb,7448
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.2,1_outliers_and_correlation.ipynb,8558
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Deskriptive Statistik\Objective 3.1.2,2_plot_assessment.ipynb,3098
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik,5_Bootstrapping_Sampling_Distributions_5_germ.ipynb,4680
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.1,1_Grundlagen_und_Statistische_Prinzipien_des_Bootstrappings.ipynb,7706
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.1,2_Diskrete_und_kontinuierliche Datentypen.ipynb,4936
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.1,Untiteled.ipynb,264
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.1\.ipynb_checkpoints,Untiteled-checkpoint.ipynb,264
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,1_Lineare_Regression.ipynb,15416
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,2_Logistische_Regression.ipynb,7884
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,3_Wahl_zw_Lineare_und_Logistische_Regression.ipynb,4516
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,4_Diskrete_und_stetige_Daten.ipynb,3935
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,5_Anwendung_Regressionsmodelle_in_Python.ipynb,8403
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,6_Interpretation_Regressionsanalyse.ipynb,3272
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 3\Integriert\Inferential Statistik\Objective 3.2.2,7_evtl_Verzerrungen_Regressionsmodelle.ipynb,4217
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.1,1_Datenaufbereitung_mit_Pandas.ipynb,7782
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.1,2_fortgeschrittene_Datenmanipulationstechniken.ipynb,6669
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.1\.ipynb_checkpoints,1_Datenaufbereitung_mit_Pandas-checkpoint.ipynb,7782
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.2,1_beziehung_dataframe_series.ipynb,2529
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.2,2_Indexierung_vekorisierte_Funktionen.ipynb,5735
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.2,3_iloc_loc.ipynb,1877
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.2,Uebungen_Geiser.ipynb,1108
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.3,1_Array_operations.ipynb,3988
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.3,2_Datenstrukturen_Unterschiede_Anwendungsfaelle.ipynb,4623
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.3,3_Effizienz_und_Eignung_verschiedener_Datentypen.ipynb,5881
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.3,uebungen_Geiser.ipynb,5168
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.4,1_umformen_unterteilen_sortieren_pandas.ipynb,3508
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.4,2_groupby_pivot_crosstable.ipynb,4102
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.4,3_deskriptives_statistik_pandas.ipynb,6048
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.4,ex_aufgabe_gewinn_mitarbeiter_maschinen.ipynb,1908
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Datenanalyse mit Pandas + NumPy\Objective 4.1.4,ex_reflexionsfragen.ipynb,260
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning,1_machine_learning_uebung_1_solution.ipynb,3412
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning,2_machine_learning_uebung_2_solution.ipynb,3524
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning,3_machine_learing_uebung_3_log_sol.ipynb,3634
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning,Untitled.ipynb,5887
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\.ipynb_checkpoints,1_machine_learning_uebung_1_solution-checkpoint.ipynb,3412
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\.ipynb_checkpoints,Untitled-checkpoint.ipynb,5887
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.1,1_statistische_kennzahlen_python.ipynb,4442
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.1,2_python_libraries.ipynb,5511
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.1\.ipynb_checkpoints,1_statistische_kennzahlen_python-checkpoint.ipynb,4442
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.2,1_test_datasets.ipynb,11361
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.2,2_auswahl_geeigneter_testdatensaetze.ipynb,6426
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\integriert\Statistische Methoden + Machine Learning\Objective 4.2.2,Reflexionsfragen.ipynb,2493
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\Übungsaufgaben,EXIN_Data_Analytics_Foundation_Conceptual_Questions.ipynb,3909
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\Übungsaufgaben,pced_block4_conceptual_questions.ipynb,3888
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\Übungsaufgaben,Übungen.ipynb,1943
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\Übungsaufgaben,Übungen_Datensatz_Automobile_data.csv.ipynb,10971
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 4\Übungsaufgaben,Übungsaufgaben zu 4.ipynb,4760
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 5\Data Visualization Techniques,uebungen_datenvisualisierung.ipynb,5094
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 5\Data Visualization Techniques\.ipynb_checkpoints,uebungen_datenvisualisierung-checkpoint.ipynb,5094
C:\Users\jbous\Desktop\Data-Analyst\Work_Ordner\Self_Education\Files\Data_Analyses\_Hier_neue_Files_rein_\Block 5\Data Visualization Techniques\Objective 5.1.1,1_plots.ipynb,3514
